GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,AIANHHA,NAME,FYF001,FYF002,FYF003,FYF004,FYF005,FYF006,FYF007,FYF008,FYF009,FYF010,FYF011,FYF012,FYF013,FYF014
"G11000100066001006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1006","9999","Block 1006",23,0,0,1,0,0,0,0,0,0,0,0,0,0
"G11000100066001007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1007","9999","Block 1007",43,4,0,2,0,0,0,3,0,0,0,0,0,0
"G11000100066001008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1008","9999","Block 1008",97,4,0,8,0,0,0,2,0,0,0,0,0,0
"G11000100066001009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1009","9999","Block 1009",95,3,0,0,0,0,0,2,0,1,0,0,2,1
"G11000100066001010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1010","9999","Block 1010",210,18,0,6,1,1,8,5,0,1,0,0,2,1
"G11000100066001011","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1011","9999","Block 1011",62,5,0,2,0,0,0,3,0,0,0,0,0,0
"G11000100066001012","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1012","9999","Block 1012",30,2,0,1,0,0,0,3,0,0,0,0,0,0
"G11000100066001013","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1013","9999","Block 1013",48,7,0,1,0,0,0,0,0,0,1,0,0,0
"G11000100066001014","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1014","9999","Block 1014",15,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100066001015","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1015","9999","Block 1015",83,4,0,1,0,0,2,1,0,0,0,0,0,0
"G11000100066001016","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1016","9999","Block 1016",109,2,0,13,0,0,0,3,0,0,0,0,0,0
"G11000100066001017","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1017","9999","Block 1017",136,14,1,11,0,0,7,2,0,0,0,0,0,0
"G11000100066001018","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1018","9999","Block 1018",9,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100066001019","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1019","9999","Block 1019",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100066001020","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1020","9999","Block 1020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100066001021","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1021","9999","Block 1021",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100066001022","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1022","9999","Block 1022",82,3,1,2,0,0,2,0,0,0,0,0,0,3
"G11000100066001023","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1023","9999","Block 1023",39,0,0,0,0,0,2,0,0,0,0,0,0,0
"G11000100066001024","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006600","1","1024","9999","Block 1024",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100067001000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1000","9999","Block 1000",45,116,1,1,0,1,3,0,0,0,1,0,1,1
"G11000100067001001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1001","9999","Block 1001",139,88,0,0,0,0,4,5,0,0,0,0,8,0
"G11000100067001002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1002","9999","Block 1002",171,69,0,0,0,4,4,2,0,0,0,0,0,0
"G11000100067001003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1003","9999","Block 1003",8,4,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100067001004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1004","9999","Block 1004",29,113,0,6,0,1,7,3,1,0,0,0,0,7
"G11000100067001005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1005","9999","Block 1005",11,19,0,0,0,0,1,1,0,0,0,0,0,0
"G11000100067001006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1006","9999","Block 1006",10,9,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100067001007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1007","9999","Block 1007",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100067001008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1008","9999","Block 1008",63,44,0,0,0,2,0,8,0,0,0,0,3,0
"G11000100067001009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","1","1009","9999","Block 1009",32,14,0,2,0,0,0,1,0,0,0,0,0,0
"G11000100067002000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2000","9999","Block 2000",7,5,0,1,0,1,0,0,0,0,0,0,0,0
"G11000100067002001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2001","9999","Block 2001",86,24,0,0,0,0,0,1,0,0,0,0,0,0
"G11000100067002002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2002","9999","Block 2002",141,29,1,1,0,0,2,6,2,0,0,0,1,4
"G11000100067002003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2003","9999","Block 2003",192,28,0,5,0,2,8,7,0,0,0,0,2,1
"G11000100067002004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2004","9999","Block 2004",68,6,0,0,0,0,0,2,0,0,0,0,0,0
"G11000100067002005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2005","9999","Block 2005",103,19,0,1,0,0,1,6,0,0,0,0,2,0
"G11000100067002006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2006","9999","Block 2006",103,30,0,0,0,0,2,2,2,0,0,0,0,0
"G11000100067002007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2007","9999","Block 2007",75,14,0,0,0,0,0,1,0,0,0,0,0,0
"G11000100067002008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2008","9999","Block 2008",68,8,0,3,0,0,1,2,0,0,0,0,0,3
"G11000100067002009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","2","2009","9999","Block 2009",44,9,0,0,0,0,1,1,0,0,0,0,0,0
"G11000100067003000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3000","9999","Block 3000",43,6,0,2,0,0,2,0,0,0,0,0,0,0
"G11000100067003001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3001","9999","Block 3001",63,12,1,9,0,0,0,8,0,0,1,0,0,0
"G11000100067003002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3002","9999","Block 3002",101,7,0,4,0,3,3,2,0,0,0,0,0,3
"G11000100067003003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3003","9999","Block 3003",38,2,1,0,0,0,0,0,0,0,0,0,0,0
"G11000100067003004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3004","9999","Block 3004",5,1,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100067003005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3005","9999","Block 3005",54,12,1,1,0,0,5,1,0,0,0,0,0,0
"G11000100067003006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3006","9999","Block 3006",87,11,1,2,0,0,2,7,0,0,0,0,0,0
"G11000100067003007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3007","9999","Block 3007",112,48,0,0,0,0,3,7,0,0,0,0,1,0
"G11000100067003008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3008","9999","Block 3008",122,15,0,6,0,0,2,4,0,0,0,0,0,1
"G11000100067003009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3009","9999","Block 3009",143,6,0,3,0,0,1,4,0,0,0,0,0,1
"G11000100067003010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3010","9999","Block 3010",33,0,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100067003011","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3011","9999","Block 3011",101,8,0,7,0,0,3,5,0,0,0,0,0,0
"G11000100067003012","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3012","9999","Block 3012",113,11,0,2,0,0,1,0,0,0,2,0,1,0
"G11000100067003013","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006700","3","3013","9999","Block 3013",59,14,0,0,0,0,0,4,0,0,0,0,0,0
"G11000100068011000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1000","9999","Block 1000",18,223,0,1,0,0,3,1,0,0,0,0,5,2
"G11000100068011001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1001","9999","Block 1001",6,160,0,0,0,0,2,0,0,0,0,0,0,1
"G11000100068011002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1002","9999","Block 1002",2,146,0,1,0,0,1,0,0,0,0,0,0,0
"G11000100068011003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1003","9999","Block 1003",4,94,0,0,0,0,0,0,2,0,0,0,0,0
"G11000100068011004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1004","9999","Block 1004",8,106,0,0,0,0,0,0,1,0,0,0,0,0
"G11000100068011005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1005","9999","Block 1005",6,141,0,4,0,0,0,0,1,0,0,0,0,0
"G11000100068011006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1006","9999","Block 1006",0,109,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068011007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1007","9999","Block 1007",4,149,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068011008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1008","9999","Block 1008",16,137,1,0,0,0,0,0,0,0,0,0,0,0
"G11000100068011009","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1009","9999","Block 1009",2,28,0,0,0,0,4,0,0,0,0,0,0,0
"G11000100068011010","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","1","1010","9999","Block 1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068012000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","2","2000","9999","Block 2000",8,95,0,0,0,0,0,1,1,0,0,0,0,0
"G11000100068012001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","2","2001","9999","Block 2001",6,62,0,0,0,0,2,1,0,0,0,0,0,0
"G11000100068012002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","2","2002","9999","Block 2002",7,100,0,0,0,0,5,1,2,0,0,0,0,0
"G11000100068012003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","2","2003","9999","Block 2003",9,125,1,1,0,1,2,1,0,0,0,0,0,0
"G11000100068012004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","2","2004","9999","Block 2004",4,125,1,0,0,0,0,0,0,0,0,0,0,0
"G11000100068012005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006801","2","2005","9999","Block 2005",6,40,0,1,0,0,0,0,0,0,0,0,0,0
"G11000100068021000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","1","1000","9999","Block 1000",7,89,0,0,0,0,4,0,2,0,0,0,0,0
"G11000100068021001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","1","1001","9999","Block 1001",5,147,0,0,2,0,1,0,0,0,0,0,0,0
"G11000100068021002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","1","1002","9999","Block 1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068021003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","1","1003","9999","Block 1003",4,108,0,0,0,0,1,0,1,0,0,0,10,0
"G11000100068021004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","1","1004","9999","Block 1004",19,115,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068021005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","1","1005","9999","Block 1005",15,91,1,0,0,0,0,0,0,0,0,0,0,0
"G11000100068021006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","1","1006","9999","Block 1006",15,144,0,0,0,0,7,0,1,0,0,0,0,0
"G11000100068022000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","2","2000","9999","Block 2000",10,70,0,0,0,0,0,1,0,0,0,0,0,0
"G11000100068022001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","2","2001","9999","Block 2001",2,134,0,0,0,0,0,1,0,0,0,0,0,0
"G11000100068022002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","2","2002","9999","Block 2002",7,199,0,0,1,0,0,0,1,0,0,0,0,0
"G11000100068022003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","2","2003","9999","Block 2003",38,107,4,1,1,0,2,1,1,0,0,0,0,0
"G11000100068022004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","2","2004","9999","Block 2004",20,60,0,0,0,0,6,0,1,0,0,0,0,0
"G11000100068022005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","2","2005","9999","Block 2005",0,1,0,0,0,0,2,0,0,0,0,0,0,0
"G11000100068023000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3000","9999","Block 3000",8,83,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068023001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3001","9999","Block 3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068023002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3002","9999","Block 3002",25,58,0,0,0,1,1,0,1,0,0,0,0,1
"G11000100068023003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3003","9999","Block 3003",2,8,0,0,0,0,1,0,0,0,0,0,0,0
"G11000100068023004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3004","9999","Block 3004",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068023005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3005","9999","Block 3005",32,168,2,7,0,0,3,2,1,1,0,0,1,1
"G11000100068023006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3006","9999","Block 3006",2,16,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068023007","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3007","9999","Block 3007",26,78,0,0,1,0,1,0,0,0,0,0,0,0
"G11000100068023008","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006802","3","3008","9999","Block 3008",4,70,0,1,0,0,0,0,0,0,0,0,0,0
"G11000100068041000","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006804","1","1000","9999","Block 1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068041001","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006804","1","1001","9999","Block 1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068041002","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006804","1","1002","9999","Block 1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068041003","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006804","1","1003","9999","Block 1003",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068041004","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006804","1","1004","9999","Block 1004",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068041005","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006804","1","1005","9999","Block 1005",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11000100068041006","2000","District Of Columbia","11","District Of Columbia","001","50000","50000","006804","1","1006","9999","Block 1006",0,0,0,0,0,0,0,0,0,0,0,0,0,0
